Valoper,Uptime,Total Slashes,Tombstoned,Blocks Active,Signed Blocks,Missed Blocks,Proposed Blocks,Delegators,Stake,Self Stake
storyvaloper1gyqunjc9crrwxna3hwvnw6n4laa28r00kxp8pt,97.8,0,False,665304,650638,14666,4908,,,
storyvaloper1n9ft9mx5q0amlwextftwpehxe082sj2sj8tzrk,97.6,0,False,659203,643356,15847,3855,,,
storyvaloper1v8pyhyc8npkkl04tpt7uwmev3plpndvwh04qq7,97.56,1,False,1321012,1288732,32280,14496,,,
storyvaloper1vmvephdv9seepyr9a0zc05208ypu5n0x4k5gwc,97.5,0,False,665301,648639,16662,4586,,,
storyvaloper1a0jfeywlgey88rw9z987phxgr2rrhz3ep2n0rf,97.27,0,False,665290,647157,18133,4631,,,
storyvaloper1ep7plyu3nx2hrm782zjknjkqzu2hctkfzjnw9q,96.92,0,False,580205,562308,17897,3989,,,
storyvaloper1amtl58gyd69sy6kdlex9kn5dfc5vkntds539ya,96.84,0,False,665332,644310,21022,4636,,,
storyvaloper18s6ahmdc27yl3390ptjt98qr03h8tdjnv9hakz,96.51,0,False,665332,642132,23200,4564,,,
storyvaloper1v4me33grq0uys8f2s0k0dllshlljpzk5yz348y,95.97,0,False,1237102,1187208,49894,6088,,,
storyvaloper13xzqljg3yfa5e7ghuvmtzxnwgxyysk9ky3cmzl,95.76,0,False,665287,637090,28197,4484,,,
storyvaloper1lgexam6a80s5yj270tdw7erc54s9xzat7yaama,95.28,0,False,660021,628884,31137,3713,,,
storyvaloper1z7htzlaktt8drr9nu5uqplxrdxnq345qcsmedy,95.23,1,False,656259,624949,31310,4480,,,
storyvaloper18jpaljc3k25wjt96pdaty7nesvt5y30z3afpzl,95.23,2,True,586294,558340,27954,3884,,,
storyvaloper15k0x375pddkjde6h3zxu559wn9v294l726z787,95.0,1,False,595165,565379,29786,4000,,,
storyvaloper1hysw78eqmnfvtgsx7x4eg7gl73raper4qd8q4x,94.88,1,False,653055,619611,33444,4348,,,
storyvaloper1xt07svwfcq70gjyn60ggdk04d8p5mcu9x3emh7,93.18,1,True,266027,247878,18149,1815,,,
storyvaloper109xy2m2jsej7p0h64gr6rnl7h9gnjg0j0waufv,92.8,1,False,542324,503259,39065,3525,,,
storyvaloper13nwrgmldnp9g9s88cx74a32as7cle36u0v8ck7,91.76,1,False,379890,348589,31301,1475,,,
storyvaloper1re39cmlfjp5cak4x0vhuztf8p0c0rs3r9lzfg3,90.46,0,False,665304,601824,63480,4435,,,
storyvaloper1e7ddt2nsgagglccj3tgj8gk4n6rye2sx2myxgw,89.52,0,False,665306,595599,69707,4180,,,
storyvaloper1rxa60lwchrr0mzsrwqud6rrz6jgdat7gsglmet,88.01,0,False,665358,585602,79756,4275,,,
storyvaloper17y27wj0n54uajlsrt7umquq56dfe966ljfzx7g,84.68,1,True,240164,203366,36798,1448,,,
storyvaloper18r2ufqkmsk0zk5mv3mnfr97hgllyfz4w07pl8y,83.62,1,False,659540,551494,108046,3826,,,
storyvaloper1u0mqgma7h300dj72yyy87u8vrzev7h4dymxfyg,77.86,0,False,659404,513394,146010,3008,,,
storyvaloper1qq643l2f03uryxfevklknhgzacf97q9anjvphj,0,0,False,0,0,0,0,,,
storyvaloper1qqlzejwnnuh7grmddx55je6y479fx3f36em9mr,0,0,False,0,0,0,0,,,
